Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16215831573,"Oct 21, 2025, 7:19:32 PM",Warm Up,Run,"",2124,2.70,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16215831573.gpx,,,2124.0,1925.0,2702.6,2.64,1.404,5.2,0.0,13.6,19.0,5.9,0.2,,,,,,,,,210.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2716.5,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.272,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16198332070,"Oct 20, 2025, 7:49:39 AM",Home Run,Run,"",2683,2.14,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16198332070.gpx,,,2683.0,1322.0,2146.1,8.0,1.623,0.0,0.0,13.2,15.2,1.8,0.0,,,,,,,,,166.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2146.4,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,0.8,0.0,,,,,0.0,,,,1.633,,,0.0,,,,,,,,,""
16184783060,"Oct 18, 2025, 8:52:22 PM",Cool Down,Run,"",3247,3.70,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16184783060.gpx,,,3247.0,3244.0,3706.1,2.94,1.142,3.8,6.2,13.5,19.9,22.1,-0.1,,,,,,,,,287.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3707.2,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.141,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16184782488,"Oct 18, 2025, 8:15:07 PM",Easy Run,Run,"",1965,5.02,,,,"",Adidas Adizero Evo SL,activities/16184782488.gpx,,,1965.0,1962.0,5019.9,4.12,2.559,0.0,0.0,16.8,17.5,1.2,0.0,,,,,,,,,389.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5022.3,,,,,,,,,,,,,,,,27116017.0,,,,,,,,,,,2.555,0.0,,,,,0.0,,,,2.56,,,0.0,,,,,,,,,""
16184781755,"Oct 18, 2025, 7:15:21 PM",Warm Up,Run,"",2047,2.59,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16184781755.gpx,,,2047.0,1696.0,2591.0,2.62,1.528,5.1,0.0,13.8,19.1,4.1,0.1,,,,,,,,,201.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2600.5,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.266,0.0,,,,,0.0,,,,1.538,,,0.0,,,,,,,,,""
16164451759,"Oct 16, 2025, 7:58:05 PM",Run to Fight Against Breast Cancer,Run,"",5540,10.47,,,,"",Adidas Adizero Evo SL,activities/16164451759.gpx,,,5540.0,4014.0,10477.3,6.772,2.61,0.0,0.0,16.8,18.3,8.8,0.0,,,,,,,,,812.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10488.7,,,,,,,,,,,,,,,,27116017.0,,,,,,,,,,,1.891,0.0,,,,,0.0,,,,2.613,,,0.0,,,,,,,,,""
16164447173,"Oct 16, 2025, 7:19:05 PM",Warm Up,Run,"",2228,2.71,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16164447173.gpx,,,2228.0,1922.0,2713.6,2.7,1.412,5.6,0.0,12.5,19.1,4.8,0.2,,,,,,,,,210.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2731.8,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.218,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16131707738,"Oct 13, 2025, 9:38:52 PM",Cooldown,Walk,"",1684,1.82,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16131707738.gpx,,,1684.0,1517.0,1822.6,2.8,1.201,0.0,2.2,13.5,15.8,1.5,-0.1,,,,,,,,,141.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.082,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16131706561,"Oct 13, 2025, 7:54:41 PM",Morning Run,Run,"",3813,8.15,,,,"",Adidas Adizero Evo SL,activities/16131706561.gpx,,,3813.0,3099.0,8152.9,8.03,2.631,0.0,0.0,16.8,17.5,4.9,0.0,,,,,,,,,631.0,,,,,,,,,5.0,,,,,0.0,55.0,0.0,,1.0,8157.0,,,,,,,,,,,,,,,,27116017.0,,,,,,,,,,,2.138,0.0,,,,,0.0,,,,2.632,,,0.0,,,,,,,,,""
16131706061,"Oct 13, 2025, 7:14:40 PM",Warm Up,Run,"",2161,2.76,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16131706061.gpx,,,2161.0,1966.0,2768.8,2.96,1.408,5.2,0.0,13.7,19.1,5.1,0.1,,,,,,,,,214.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2780.6,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.281,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16110824548,"Oct 11, 2025, 10:09:33 PM",Cool Down,Run,"",3403,3.80,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16110824548.gpx,,,3403.0,2512.0,3808.0,2.76,1.516,2.9,5.4,13.5,19.1,14.1,-0.1,,,,,,,,,295.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3809.3,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,1.119,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16110823070,"Oct 11, 2025, 9:07:05 PM",Morning Run,Run,"",2952,6.05,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16110823070.gpx,,,2952.0,2450.0,6053.8,4.32,2.471,0.0,0.0,16.4,17.6,2.0,0.0,,,,,,,,,469.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6057.5,,,,,,,,,,,,,,,,27118212.0,,,,,,,,,,,2.051,0.0,,,,,0.0,,,,2.472,,,0.0,,,,,,,,,""
16047798119,"Oct 5, 2025, 11:42:56 PM",Morning Run,Run,"",7733,5.49,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16047798119.gpx,,,7733.0,2517.0,5492.5,4.19,2.182,104.9,114.9,14.1,38.4,50.0,-0.1,,,,,,,,,436.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5635.6,1759705200.0,3.0,25.7,26.5,23.6,0.88,1011.6,2.5,3.2,321.0,0.0,1759701203.0,1759744374.0,0.375,,27118212.0,0.63,5.0,0.97,19134.0,1.0,,,,,,0.71,0.0,,,,,0.0,,,,2.239,,,0.0,,,,,,,,,""
16024468331,"Oct 3, 2025, 9:47:06 PM",Cool Down,Run,"",4047,4.81,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16024468331.gpx,,,4047.0,3013.0,4809.8,6.62,1.596,2.9,5.4,13.5,19.1,17.0,-0.1,,,,,,,,,373.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4813.5,1759525200.0,5.0,24.6,26.6,23.2,0.92,1011.2,1.1,2.1,200.0,0.3,1759528405.0,1759571639.0,0.375,,27118212.0,0.93,5.0,0.87,12353.0,0.0,,,,,,1.188,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16023997844,"Oct 3, 2025, 9:11:45 PM",Morning Run,Run,"",1705,3.06,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16023997844.gpx,,,1705.0,1188.0,3060.8,9.86,2.576,0.0,0.0,16.8,18.0,6.0,0.0,,,,,,,,,237.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3064.0,1759525200.0,5.0,24.6,26.6,23.2,0.92,1011.2,1.1,2.1,200.0,0.3,1759528405.0,1759571639.0,0.375,,27118212.0,0.93,5.0,0.87,12353.0,0.0,,,,,,1.795,0.0,,,,,0.0,,,,2.579,,,0.0,,,,,,,,,""
16023764901,"Oct 3, 2025, 8:30:42 PM",Recovery Warm Up,Run,"",2235,2.46,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16023764901.gpx,,,2235.0,1554.0,2467.9,3.22,1.588,5.1,0.0,13.8,19.1,5.1,0.1,,,,,,,,,191.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2477.8,1759521600.0,5.0,24.7,26.8,23.3,0.92,1010.9,0.8,1.8,224.0,0.5,1759528402.0,1759571637.0,0.375,,27118212.0,0.93,5.0,0.85,16230.0,0.0,,,,,,1.104,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16003574709,"Oct 1, 2025, 9:29:04 PM",Cool Down Walk,Walk,"",1937,2.12,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16003574709.gpx,,,1937.0,1891.0,2128.7,4.34,1.126,0.0,6.0,13.8,19.9,27.1,-0.2,,,,,,,,,165.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2135.0,1759352400.0,3.0,26.0,27.7,23.8,0.88,1009.6,1.6,2.5,188.0,0.1,1759355615.0,1759398913.0,0.375,,27118212.0,0.47,5.0,0.64,18361.0,0.0,,,,,,1.099,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
16003015082,"Oct 1, 2025, 8:11:27 PM",Morning Run,Run,"",3259,6.52,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16003015082.gpx,,,3259.0,3016.0,6524.9,6.76,2.163,0.0,0.0,17.3,17.5,1.3,0.0,,,,,,,,,505.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6526.4,1759348800.0,3.0,24.9,26.9,23.5,0.92,1009.5,1.2,2.1,183.0,0.0,1759355611.0,1759398908.0,0.375,,27118212.0,0.45,5.0,0.76,17175.0,0.0,,,,,,2.002,0.0,,,,,0.0,,,,2.164,,,0.0,,,,,,,,,""
16002574300,"Oct 1, 2025, 7:30:19 PM",Easy Run,Run,"",2395,2.82,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/16002574300.gpx,,,2395.0,2041.0,2828.1,2.44,1.386,5.3,0.0,13.5,19.1,5.3,0.1,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2839.8,1759345200.0,3.0,25.0,27.0,23.5,0.91,1009.5,1.2,1.9,182.0,0.0,1759355608.0,1759398906.0,0.375,,27118212.0,0.39,5.0,0.74,19636.0,0.0,,,,,,1.181,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15980101823,"Sep 29, 2025, 8:49:29 PM",Morning Run,Run,"",2846,5.08,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15980101823.gpx,,,2846.0,2607.0,5082.8,6.68,1.95,0.0,0.0,16.8,17.5,1.5,0.0,,,,,,,,,394.0,,,,,,,,,7.0,,,,,0.0,83.0,0.0,,1.0,5086.3,1759176000.0,5.0,24.7,26.6,23.4,0.92,1009.1,1.2,2.2,293.0,0.5,1759182818.0,1759226178.0,0.25,,27118212.0,0.95,5.0,0.68,11853.0,0.0,,,,,,1.786,0.0,,,,,0.0,,,,1.951,,,0.0,,,,,,,,,""
15979701782,"Sep 29, 2025, 8:04:28 PM",Morning Walk,Walk,"",2569,3.04,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15979701782.gpx,,,2569.0,2448.0,3041.0,8.66,1.242,7.7,3.1,13.0,18.3,3.5,0.1,,,,,,,,,235.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1759176000.0,5.0,24.7,26.6,23.3,0.92,1009.1,1.2,2.3,293.0,0.4,1759182815.0,1759226176.0,0.25,,27118212.0,0.95,5.0,0.67,12616.0,0.0,,,,,,1.184,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15926026218,"Sep 24, 2025, 9:05:31 PM",Cooldown,Walk,"",3305,2.88,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15926026218.gpx,,,3305.0,2582.0,2884.6,2.54,1.117,0.0,5.2,13.5,18.9,1.6,-0.2,,,,,,,,,223.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758747600.0,3.0,25.1,27.2,22.8,0.87,1007.6,0.9,1.7,270.0,0.1,1758750839.0,1758794359.0,0.125,,27118212.0,0.88,5.0,0.94,27832.0,0.0,,,,,,0.873,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15925595529,"Sep 24, 2025, 8:09:12 PM",Zone 2,Run,"",2621,5.41,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15925595529.gpx,,,2621.0,2548.0,5415.9,6.433,2.126,0.0,0.0,17.3,17.5,1.3,0.0,,,,,,,,,419.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5417.3,1758744000.0,3.0,24.9,27.0,22.6,0.87,1007.3,0.8,1.5,285.0,0.0,1758750839.0,1758794359.0,0.125,,27118212.0,0.81,5.0,0.92,27654.0,0.0,,,,,,2.066,0.0,,,,,0.0,,,,2.126,,,0.0,,,,,,,,,""
15925238629,"Sep 24, 2025, 7:24:55 PM",Morning Recovery,Walk,"",2623,3.03,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15925238629.gpx,,,2623.0,2603.0,3038.7,2.64,1.167,5.2,0.0,13.8,19.1,3.6,0.1,,,,,,,,,235.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758740400.0,3.0,25.3,27.2,23.0,0.87,1007.4,1.2,2.5,296.0,0.0,1758750837.0,1758794357.0,0.125,,27118212.0,0.82,5.0,0.9,23549.0,0.0,,,,,,1.158,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15893315080,"Sep 21, 2025, 8:48:10 PM",Cooldown,Walk,"",1903,2.18,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15893315080.gpx,,,1903.0,1903.0,2179.5,2.4,1.145,2.7,3.3,18.0,21.3,2.8,0.0,,,,,,,,,169.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758484800.0,2.0,25.1,26.7,23.3,0.9,1007.4,1.6,2.4,258.0,0.0,1758491659.0,1758535275.0,0.0,,27118212.0,0.73,5.0,0.6,26420.0,0.0,,,,,,1.145,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15892789340,"Sep 21, 2025, 7:58:50 PM",Morning Pacing,Run,"",2435,3.16,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15892789340.gpx,,,2435.0,1267.0,3159.8,5.48,2.494,6.9,9.4,14.5,21.3,7.5,-0.1,,,,,,,,,245.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3161.0,1758481200.0,3.0,25.4,27.0,23.7,0.9,1007.2,1.7,2.5,249.0,0.1,1758491654.0,1758535270.0,0.0,,27118212.0,0.7,5.0,0.64,25411.0,0.0,,,,,,1.298,0.0,,,,,0.0,,,,2.495,,,0.0,,,,,,,,,""
15892434367,"Sep 21, 2025, 7:04:26 PM",Early Bird Walk,Walk,"",2570,1.69,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15892434367.gpx,,,2570.0,1282.0,1690.1,3.63,1.318,0.0,0.0,13.5,15.2,3.3,0.1,,,,,,,,,131.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758481200.0,3.0,25.1,26.8,23.5,0.91,1007.3,1.5,2.4,257.0,0.1,1758491652.0,1758535268.0,0.0,,27118212.0,0.77,5.0,0.65,19916.0,0.0,,,,,,0.658,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15869024990,"Sep 19, 2025, 7:49:23 PM",Morning Run,Run,"",4807,5.01,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15869024990.gpx,,,4807.0,2299.0,5012.1,4.7,2.18,28.2,28.4,10.8,25.4,18.1,0.0,,,,,,,,,392.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5059.0,1758308400.0,3.0,24.5,26.6,23.3,0.93,1009.8,0.9,2.0,239.0,0.0,1758318865.0,1758362545.0,0.875,,27118212.0,0.51,5.0,0.81,22542.0,0.0,,,,,,1.043,0.0,,,,,0.0,,,,2.201,,,0.0,,,,,,,,,""
15868468901,"Sep 19, 2025, 7:23:19 PM",Morning Walk,Walk,"",855,1.09,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15868468901.gpx,,,855.0,855.0,1097.6,3.5,1.284,0.0,0.0,13.8,15.2,2.7,0.0,,,,,,,,,85.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758308400.0,3.0,24.4,26.3,23.0,0.92,1009.8,1.1,2.4,233.0,0.0,1758318862.0,1758362542.0,0.875,,27118212.0,0.52,5.0,0.81,15374.0,0.0,,,,,,1.284,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15859090936,"Sep 18, 2025, 9:17:58 PM",Morning Walk,Walk,"",4023,4.51,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15859090936.gpx,,,4023.0,3883.0,4509.6,3.88,1.161,11.7,7.0,12.5,21.3,3.5,0.1,,,,,,,,,349.0,,,,,,,,,8.0,,,,,0.0,167.0,0.0,,1.0,,1758229200.0,3.0,24.5,25.9,23.1,0.92,1010.3,2.0,3.3,194.0,0.0,1758232472.0,1758276185.0,0.875,,27118212.0,0.51,5.0,0.65,24076.0,0.0,,,,,,1.121,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15858540769,"Sep 18, 2025, 8:00:44 PM",5KM Pacing,Run,"",3787,5.04,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15858540769.gpx,,,3787.0,2404.0,5048.5,5.28,2.1,8.5,16.2,8.1,21.3,6.8,-0.2,,,,,,,,,391.0,,,,,,,,,6.0,,,,,0.0,63.0,0.0,,1.0,5056.0,1758225600.0,3.0,25.0,26.2,23.5,0.91,1010.1,2.3,3.4,192.0,0.0,1758232470.0,1758276182.0,0.875,,27118212.0,0.45,5.0,0.66,25224.0,0.0,,,,,,1.333,0.0,,,,,0.0,,,,2.103,,,0.0,,,,,,,,,""
15858039961,"Sep 18, 2025, 7:49:06 PM",Morning Walk,Walk,"",656,0.88,,,,,,activities/15858039961.gpx,,,656.0,656.0,883.5,3.752,1.347,0.0,0.0,13.8,15.2,2.7,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758222000.0,3.0,24.7,25.8,23.5,0.93,1010.4,2.5,3.8,191.0,0.0,1758232467.0,1758276180.0,0.875,,,0.51,5.0,0.7,21338.0,0.0,,,,,,1.347,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15835407533,"Sep 16, 2025, 7:51:35 PM",Morning Run,Run,"",2503,3.21,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15835407533.gpx,,,2503.0,1692.0,3216.4,5.9,1.901,18.4,16.2,9.6,21.8,29.5,0.0,,,,,,,,,251.0,,,,,,,,,2.0,,,,,0.0,7.0,0.0,,1.0,3248.4,1758049200.0,5.0,25.0,27.3,23.5,0.91,1007.8,0.6,1.4,266.0,0.1,1758059683.0,1758103459.0,0.875,,27118212.0,0.94,5.0,0.91,14104.0,0.0,,,,,,1.285,0.0,,,,,0.0,,,,1.92,,,0.0,,,,,,,,,""
15835070455,"Sep 16, 2025, 7:22:13 PM",Morning Walk,Walk,"",1685,2.06,,,,,,activities/15835070455.gpx,,,1685.0,1685.0,2065.2,9.24,1.226,0.0,0.0,13.8,15.6,3.2,0.0,,,,,,,,,160.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1758049200.0,5.0,24.4,26.7,23.0,0.92,1007.9,0.6,1.4,254.0,0.1,1758059678.0,1758103455.0,0.875,,,0.93,5.0,0.94,16892.0,0.0,,,,,,1.226,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15823963608,"Sep 15, 2025, 8:07:31 PM",Morning Run,Run,"",5203,7.03,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15823963608.gpx,,,5203.0,5084.0,7035.5,4.08,1.384,8.1,5.1,13.0,19.1,4.2,0.0,,,,,,,,,545.0,,,,,,,,,4.0,,,,,0.0,56.0,0.0,,1.0,7046.6,1757966400.0,5.0,24.7,26.8,23.3,0.92,1008.0,1.2,2.0,290.0,0.5,1757973286.0,1758017095.0,0.875,,27118212.0,0.97,5.0,0.94,15689.0,0.0,,,,,,1.352,0.0,,,,,0.0,,,,1.386,,,0.0,,,,,,,,,""
15823247639,"Sep 15, 2025, 7:46:58 PM",Early Morning Run,Run,Pacing,624,1.04,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15823247639.gpx,,,624.0,453.0,1041.2,3.6,2.298,0.0,0.0,14.0,15.2,1.7,0.0,,,,,,,,,81.0,,,,,,,,,3.0,,,,,0.0,3.0,0.0,,1.0,1042.1,1757962800.0,5.0,24.4,26.3,23.1,0.93,1008.3,1.4,2.5,285.0,1.2,1757973284.0,1758017092.0,0.875,,27118212.0,0.97,5.0,0.94,9545.0,0.0,,,,,,1.669,0.0,,,,,0.0,,,,2.3,,,0.0,,,,,,,,,""
15722734904,"Sep 6, 2025, 9:57:17 PM",.,Run,"",7704,10.08,,,,,,activities/15722734904.gpx,,,7704.0,6780.0,10088.1,4.32,1.488,2.1,2.0,15.4,17.7,4.1,0.0,,,,,,,,,782.0,,,,,,,,,6.0,,,,,0.0,178.0,0.0,,1.0,10100.0,1757192400.0,3.0,24.9,26.7,23.4,0.91,1009.8,1.4,2.5,191.0,0.0,1757195733.0,1757239828.0,0.375,,,0.73,5.0,0.78,13531.0,0.0,,,,,,1.309,0.0,,,,,0.0,,,,,,,1.0,,,,,,,,,""
15721968370,"Sep 6, 2025, 9:46:57 PM",Morning Run,Run,"",425,0.86,,,,,,activities/15721968370.gpx,,,425.0,379.0,863.0,10.56,2.277,0.0,0.0,15.9,17.3,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,864.7,1757192400.0,3.0,24.9,26.7,23.4,0.91,1009.8,1.4,2.5,191.0,0.0,1757195733.0,1757239828.0,0.375,,,0.73,5.0,0.78,13531.0,0.0,,,,,,2.031,0.0,,,,,0.0,,,,2.282,,,,,,,,,,,,""
15721913748,"Sep 6, 2025, 9:39:37 PM",Morning Walk,Walk,"",397,0.48,,,,,,activities/15721913748.gpx,,,397.0,397.0,487.9,4.76,1.229,0.0,0.0,15.9,17.3,2.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1757192400.0,3.0,24.9,26.7,23.4,0.91,1009.8,1.4,2.5,191.0,0.0,1757195733.0,1757239828.0,0.375,,,0.73,5.0,0.78,13531.0,0.0,,,,,,1.229,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15721866217,"Sep 6, 2025, 9:02:22 PM",Morning Walk,Walk,"",2092,2.67,,,,,,activities/15721866217.gpx,,,2092.0,2003.0,2671.5,3.44,1.334,5.4,0.0,13.7,19.1,7.5,0.2,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,52.0,0.0,,1.0,,1757192400.0,3.0,25.0,26.8,23.4,0.91,1009.7,1.5,2.6,194.0,0.0,1757195731.0,1757239826.0,0.375,,,0.71,5.0,0.77,14697.0,0.0,,,,,,1.277,0.0,,,,,0.0,,,,,,,1.0,,,,,,,,,""
15711070047,"Sep 5, 2025, 8:57:38 PM",LSD,Run,"",12177,15.27,,,,"",Adidas Lite Racer 4.0 Cloudfoam,activities/15711070047.gpx,,,12177.0,11801.0,15269.1,4.2,1.294,14.0,14.0,13.0,21.2,9.9,0.0,,,,,,,,,1184.0,,,,,,,,,5.0,,,,,0.0,213.0,0.0,,1.0,15297.6,1757102400.0,3.0,24.4,26.5,23.0,0.92,1008.9,1.1,1.5,237.0,0.2,1757109335.0,1757153462.0,0.375,,27118212.0,0.68,5.0,0.94,11984.0,0.0,,,,,,1.254,171.3,,,,,0.0,,,,,,,0.0,,,,,,,,,""
15704228023,"Sep 5, 2025, 10:42:33 AM",Evening Walk,Walk,"",942,1.01,,,,,,activities/15704228023.gpx,,,942.0,913.0,1010.8,2.54,1.107,0.0,0.0,13.4,14.8,3.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1757066400.0,5.0,27.1,29.2,23.9,0.83,1008.6,1.3,1.5,221.0,0.7,1757022940.0,1757067098.0,0.375,,,0.9,5.0,1.0,19965.0,0.0,,,,,,1.073,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
